3595179	2684
3610270	2684
9335240	2684
9334396	2684
27167	2684
3714721	2684
9358550	2684
9368224	2684
7851054	2684
3892891	2684
4012260	2684
9407346	2684
9409203	2684
9432990	2684
4248010	2684
4345288	2684
4486445	2684
9468237	2684
9474162	2684
9477037	2684
3553	2684
13445972	29677
13455906	29677
13458571	29677
13460299	29677
13464820	29677
13471206	29677
13474495	29677
13477462	29677
13493998	29677
13497135	29677
13497928	29677
13503226	29677
13504173	29677
13503908	29677
13518963	29677
13525549	29677
13526110	29677
34213	29677
13536794	29677
13541167	29677
13551617	29677
13554343	29677
13555446	29677
13572324	29677
9225146	2452
9312645	2452
9367203	2452
9385911	2452
9407867	2452
4347225	2452
9465459	2452
9468959	2452
4617106	4616916
4631067	4630689
4921417	4921011
4921576	4921011
4921308	4921011
4921754	4921011
4619083	4617562
4619420	4617562
4618070	4617562
4619596	4617562
4619791	4617562
4619946	4617562
4618921	4617562
4917292	4916342
4924103	4916342
5208690	4916342
4917680	4916342
4997988	4916342
4917870	4916342
5009758	4916342
5208796	4916342
5038593	4916342
4918053	4916342
4934546	4916342
4933544	4916342
5093890	4916342
4942869	4916342
4920568	4916342
4997472	4916342
5214599	4916342
4989015	4916342
4920867	4916342
5196220	4916342
4917439	4916342
5090441	4916342
4928903	4916342
4980008	4916342
4950026	4916342
5009170	4916342
5208896	4916342
4993413	4916342
5208988	4916342
5095691	4916342
5215483	4916342
4983122	4916342
5062748	4916342
5029706	4916342
5029594	4916342
4946553	4916342
4992163	4916342
5044528	4916342
5215699	4916342
5214469	4916342
5056234	4916342
4950126	4916342
5040275	4916342
5200169	4723816
4802907	4723816
4803209	4723816
4727214	4723816
4854893	4723816
4673965	4723816
4715818	4723816
5154517	4723816
4688246	4723816
5144079	4723816
5212362	4723816
4753455	4723816
4733640	4723816
4737934	4723816
4731497	4723816
4701460	4723816
4712405	4723816
4766275	4723816
4819026	4723816
5165745	4723816
4802198	4723816
4759712	4723816
4782878	4723816
5165904	4723816
4748836	4723816
4709253	4723816
5066867	4723816
4806655	4723816
4854976	4723816
4705013	4723816
5212493	4723816
5209113	4723816
4708113	4723816
4812268	4723816
4812636	4723816
4799133	4723816
4728786	4723816
4819694	4723816
4796490	4723816
5098225	4723816
4759428	4723816
5022359	4723816
4876985	4723816
5209659	4723816
4799344	4723816
5147381	4723816
5148186	4723816
4764412	4723816
5142180	4723816
4937587	4723816
4855138	4723816
5210820	4723816
4828925	4723816
4726938	4723816
5211044	4723816
4855524	4723816
4785669	4723816
4761517	4723816
4776299	4723816
4850589	4723816
4942516	4723816
4719502	4723816
5207130	4723816
4804451	4723816
4822223	4723816
4802403	4723816
4784142	4723816
4815321	4723816
4878861	4723816
5209324	4723816
4830102	4723816
5210373	4723816
5150588	4723816
4770211	4723816
4809784	4723816
4784664	4723816
4760771	4723816
5215921	4723816
4773351	4723816
4846770	4723816
4880573	4723816
4799881	4723816
4785908	4723816
4726724	4723816
4719661	4723816
4719805	4723816
5167618	4723816
5167927	4723816
4703424	4723816
4794751	4723816
5168063	4723816
4800359	4723816
4720024	4723816
4872826	4723816
4762633	4723816
5211254	4723816
4940730	4723816
4720393	4723816
4778630	4723816
4808639	4723816
5166805	4723816
5190804	4723816
5204637	4723816
4756172	4723816
4723622	4723816
4720536	4723816
5209822	4723816
4767347	4723816
5212609	4723816
5212973	4723816
5208422	4723816
4732237	4723816
4742535	4723816
4792127	4723816
4766059	4723816
5214851	4723816
4947888	4723816
5210221	4723816
4880273	4723816
4720685	4723816
5210534	4723816
5112474	4723816
5214121	4723816
5112609	4723816
4715487	4723816
5211451	4723816
5215257	4723816
4728999	4723816
4756887	4723816
4855840	4723816
4810865	4723816
4787530	4723816
4801168	4723816
4779649	4723816
4809089	4723816
5213201	4723816
4793355	4723816
4721058	4723816
4790449	4723816
4816302	4723816
5148699	4723816
4789613	4723816
5216240	4723816
4789689	4723816
5216102	4723816
5138208	4723816
5139561	4723816
13867492	27807
13864763	27807
13873917	27807
13900422	27807
13870805	27807
13867276	27807
13862780	27807
13862644	27807
13863771	27807
13862282	27807
13861050	27807
13900760	27807
13865483	27807
13860793	27807
13878951	27807
13879634	27807
29007	28651
8500433	28651
29114	28651
14006945	24720
13954253	24720
13920012	24720
13920835	24720
13920429	24720
13924069	24720
13980845	24720
14458593	24720
14006821	24720
13962498	24720
13939892	24720
14001348	24720
13972797	24720
13932213	24720
13968092	24720
14562960	24720
14315071	24720
26192	24720
14033917	24720
13991823	24720
14458181	24720
13924196	24720
14569508	24720
14569337	24720
13980288	24720
13983147	24720
14425974	24720
14030820	24720
14462666	24720
14010148	24720
14460565	24720
13939734	24720
14270016	24720
14424780	24720
13920169	24720
14564165	24720
14004317	24720
14006179	24720
13926451	24720
14569683	24720
13959818	24720
14490110	24720
13945102	24720
14459185	24720
14458943	24720
13968547	24720
13920322	24720
14479488	24720
14578792	24720
14459422	24720
14569844	24720
14570330	24720
14570091	24720
14031108	24720
14479320	24720
13928388	24720
13928668	24720
14000403	24720
14564056	24720
14414294	24720
13927383	24720
5640433	24720
13945919	24720
14015731	24720
13928943	24720
14568762	24720
13968308	24720
14418395	24720
14580476	24720
13932045	24720
13939353	24720
15116532	28270
15116910	28270
15123754	28270
15116724	28270
15117246	28270
15133488	28270
15243976	28270
15121625	28270
15116283	28270
15130205	28270
15122011	28270
15120823	28270
15119536	28270
4635104	4616059
4662951	4616059
4620216	4616059
4896161	4616059
4650527	4616059
4625882	4616059
4887129	4616059
4897762	4616059
4881623	4616059
4895773	4616059
4835724	4616059
4835028	4616059
4626280	4616059
4667406	4616059
4891333	4616059
4648207	4616059
4889527	4616059
4635631	4616059
4663319	4616059
4884450	4616059
4763293	4616059
4907269	4616059
4866465	4616059
4892084	4616059
4666615	4616059
4623113	4616059
4886646	4616059
4861486	4616059
4920237	4616059
4646548	4616059
4833458	4616059
4660536	4616059
4905188	4616059
4895246	4616059
4668819	4616059
4896724	4616059
4651784	4616059
4629194	4616059
4661706	4616059
4670531	4616059
4890112	4616059
4631470	4631298
6278136	7109019
7020895	7109019
7109196	7109019
7109847	7109019
6887962	6887726
6888174	6887726
6890846	6887726
6889330	6887726
6891022	6887726
6888345	6887726
6888944	6887726
13398241	13403331
13379753	13403331
13403520	13403331
13403643	13403331
6366581	7066659
7067876	7066659
7068048	7066659
7068133	7066659
7068844	7066659
7069210	7066659
7069517	7066659
7069747	7066659
7069948	7066659
7070429	7066659
7070779	7066659
7071017	7066659
7071250	7066659
7071366	7066659
7071483	7066659
7071942	7066659
7072195	7066659
7072337	7066659
7093273	7066659
7072434	7066659
7072698	7066659
7072838	7066659
7073071	7066659
7087940	7066659
7088438	7066659
7088645	7066659
7089622	7066659
7089751	7066659
7092158	7066659
6643408	6797169
1228380	6797169
6802444	6797169
6802571	6797169
6802785	6797169
6798558	6797169
6798750	6797169
6798472	6797169
6798336	6797169
6802880	6797169
6798187	6797169
6646628	6797169
6894544	6282651
7083441	6282651
6283647	6282651
6903519	6282651
6906116	6282651
6900156	6282651
6903396	6282651
6904171	6282651
6284067	6282651
6875697	6282651
7281523	6282651
6283912	6282651
7013736	6282651
6903972	6282651
6283459	6282651
6283764	6282651
6254007	6253690
6254239	6253690
6406317	6253690
6254371	6253690
6275634	6253690
7281099	6253690
6276287	6253690
6276401	6253690
6622709	6253690
6628861	6598915
6686736	6598915
6394701	6598915
6684383	6598915
6506603	6598915
6600684	6598915
6786629	6598915
6709533	6598915
6714976	6598915
6612266	6598915
6650701	6598915
6634376	6598915
6722186	6598915
6599655	6598915
6601327	6598915
6513624	6598915
7221094	6598915
6607339	6598915
7164546	6598915
6782019	6598915
7247071	6598915
7162194	6598915
6634095	6598915
6506757	6598915
6513366	6598915
6714552	6598915
7247602	6598915
7247803	6598915
6722453	6598915
6723452	6598915
6599788	6598915
7167578	6598915
6776138	6598915
7256375	7255791
7256230	7255791
7255998	7255791
6793426	6793231
6794374	6793231
6794110	6793231
6803157	6791372
6804097	6791372
6796506	6791372
6804199	6791372
6804606	6791372
6803636	6791372
6795168	6791372
6805128	6791372
7263220	6791372
6806318	6791372
7262579	6791372
7264820	6791372
7264925	6791372
6426111	6791372
7264086	6791372
6792645	6791372
4063661	6791372
6804988	6791372
6792188	6791372
6792364	6791372
6806469	6791372
6805665	6791372
6792950	6791372
6793091	6791372
6873571	6791372
6806098	6791372
6998748	6873252
6876892	6873252
6999802	6873252
6879180	6873252
6879766	6873252
6876309	6873252
7000195	6873252
6999045	6873252
6887599	6873252
6277803	6873252
6277992	6873252
6872122	7110615
7281871	7110615
7282166	7110615
6667317	6349220
6623614	6349220
6366002	6349220
6365808	6349220
6678302	6349220
6598030	6349220
6349597	6349220
6362953	6349220
6363778	6349220
6359877	6349220
7939382	7938773
7939638	7938773
7947069	7938773
3368141	7938773
8426461	7938773
3644248	7938773
8456993	7938773
4141423	7938773
8372715	7938773
8373244	7938773
8373380	7938773
7990648	7990377
7993929	7941170
7992308	7941170
7995856	7941170
8369220	7941170
8221348	7941170
8368907	7941170
7941405	7941170
7992450	7941170
8160586	8160276
8160697	8160276
7945369	8160276
8160808	8160276
8161068	8160276
8161258	8160276
8160947	8160276
7959269	7951464
8462964	7951464
7953367	7951464
7953499	7951464
8172877	7951464
8398773	7951464
8433727	7951464
7953603	7951464
8400772	7951464
8400452	7951464
7953827	7951464
7993109	7951464
7954014	7951464
7954441	7951464
7954211	7951464
7954576	7951464
7954731	7951464
8173165	7951464
7997703	7951464
7954863	7951464
7954946	7951464
7963711	7951464
7976181	7951464
7955057	7951464
8417673	7951464
7955455	7951464
7955566	7951464
8462320	7951464
8064523	7951464
7955280	7951464
8172695	7951464
8407619	7951464
7993279	7951464
7955961	7951464
7956112	7951464
8293831	7951464
8293490	7951464
8292756	7951464
7956250	7951464
8168737	7951464
8270938	7951464
8271042	7951464
8145871	7951464
7959863	7951464
7956887	7951464
7958501	7951464
7977108	7951464
8007430	7951464
7977237	7951464
7977344	7951464
8441203	7951464
7977870	7951464
7977592	7951464
7957193	7951464
8463063	7951464
7962124	7951464
8456888	7951464
7978423	7951464
8173030	7951464
7960569	7951464
8270662	7951464
7956426	7951464
8008017	7951464
8153337	7951464
7993526	7951464
3921209	7951464
7961480	7951464
8064888	7951464
6026276	7951464
296585	7951464
8064742	7951464
8336627	7951464
8336844	7951464
8406160	7951464
7996689	7951464
8074421	7951464
8482866	7951464
8173289	7951464
7958642	7951464
7958727	7951464
4338359	7951464
7959016	7951464
7955726	7951464
8168831	7951464
8425303	7951464
8463969	7951464
8464098	7951464
8464324	7951464
8464449	7951464
8436759	7951464
7997581	7951464
4550426	7951464
4550546	7951464
7941945	7941729
9676490	7967382
8483265	7967382
8483353	7967382
7967736	7967382
8483788	7967382
8483935	7967382
9738121	7967382
9719430	7967382
8484522	7967382
10364333	7967382
8484810	7967382
8484986	7967382
14629561	14904661
14632129	14904661
14634591	14904661
14637507	14904661
14641397	14904661
7941045	7940448
8222293	8180190
8223263	8180190
8153102	8180190
7943480	7942152
7943646	7942152
7944242	7942152
7944408	7942152
7944618	7942152
7944754	7942152
7945077	7942152
8483136	7942152
7974025	7942152
8401554	7942152
8369406	7942152
7945490	7942152
7945657	7942152
7945949	7942152
7946135	7942152
7946288	7942152
7946694	7942152
7946851	7942152
7946969	7942152
7947255	7942152
7947958	7942152
7948183	7942152
7948518	7942152
7945818	7942152
8375912	7942152
7948971	7942152
7966421	7942152
8166552	7942152
7949463	7942152
7949160	7942152
7949796	7942152
7943300	7942152
7950090	7942152
8179205	7942152
8179689	7942152
8179879	7942152
8401711	7942152
7950295	7942152
8179455	7942152
7950418	7942152
8401970	7942152
7944900	7942152
7950685	7942152
8477164	7942152
8477307	7942152
7948754	7942152
8477912	7942152
7950786	7942152
8178935	8178741
9636890	7967982
7968354	7967982
9673341	7967982
9648176	7967982
7968550	7967982
9676746	7967982
9639237	7967982
9643421	7967982
14624944	14624743
7965085	7950920
7991364	7950920
8207863	7950920
7974850	7950920
7975026	7950920
7968702	7950920
8479095	7950920
7969695	7950920
7970301	7950920
7966570	7950920
8372299	7950920
8464601	7950920
8294395	7950920
8008335	7950920
8245172	7950920
8103635	7950920
8215044	7950920
8367880	7950920
8240022	7950920
7966719	7950920
8240169	7950920
7966140	7950920
8288753	7950920
8372411	7950920
8486306	7950920
8209519	8001083
7996412	7996149
8436288	8435388
8433861	8435388
8366753	8435388
8368757	8435388
8166318	8435388
7279045	8435388
8434029	8435388
8434259	8435388
8435246	8435388
8436036	8435388
13125003	8435388
8436452	8435388
8378819	8435388
9439433	8435388
8435937	8435388
8436203	8435388
9476011	8435388
8306959	8306665
8307145	8306665
8307440	8306665
8307267	8306665
13581465	13576101
13581598	13576101
13581871	13576101
13582013	13576101
13583030	13576101
13583137	13576101
13583272	13576101
13583478	13576101
13583724	13576101
5129201	13575869
5024254	13575869
5011790	13575869
15113229	13575869
13754293	13576355
13754778	13576355
13754948	13576355
13755053	13576355
13755822	13576355
13756125	13576355
13755957	13576355
13772106	13576355
13757249	13576355
13757582	13576355
13757724	13576355
13758556	13576355
13758296	13576355
13772468	13576355
13772313	13576355
13759428	13576355
13758745	13576355
13772653	13576355
13759146	13576355
13759773	13576355
13760129	13576355
13769672	13576355
13760316	13576355
13763806	13576355
13763888	13576355
13777344	13576355
13763970	13576355
13764213	13576355
13764086	13576355
13764342	13576355
13599730	13599547
3526805	15256915
15256417	15256915
15180934	15180528
15265518	15180528
15179888	15180528
15180082	15180528
15181094	15180528
15172423	15180528
15266911	15180528
15266685	15180528
15226625	15180528
15225668	15180528
15244650	15180528
15290132	15180528
15262510	15180528
15295884	15180528
15226451	15180528
15296354	15180528
5092236	5091770
5092421	5091770
5092635	5091770
5092969	5091770
5093080	5091770
5093181	5091770
5093418	5091770
5093293	5091770
6102116	5855517
13580415	13576982
13581067	13576982
13580909	13576982
13740168	13576982
13581218	13576982
13648947	13577171
13617713	13577171
13610046	13577171
13610987	13577171
13579287	13577171
13579166	13577171
7260623	13577171
13715755	13577171
13577544	13577171
13852395	13577171
13580058	13577171
15270862	15269513
15171857	15269513
15287830	15269513
15172212	15269513
15172664	15269513
15273406	15269513
15294085	15269513
15272887	15269513
15272685	15269513
15273101	15269513
15289524	15269513
15270697	15269513
15271008	15269513
15289779	15269513
15297672	15269513
15273241	15269513
15297069	15269513
15269128	15269513
15269996	15269513
15270245	15269513
15235540	15154774
15227593	15154774
15155220	15154774
15235687	15154774
15228162	15154774
15227846	15154774
15156537	15154774
15236176	15154774
15236338	15154774
15234764	15154774
15206296	15154774
15236015	15154774
15155747	15154774
15235853	15154774
15228267	15154774
15234942	15154774
15235126	15154774
15208333	15154774
15156746	15154774
13413840	13413493
13413986	13413493
13779374	13779032
5616246	23271
6193203	23271
5686481	23271
5809192	23271
5612358	23271
5695554	23271
6156752	23271
5644922	23271
5816287	23271
5651068	23271
5611302	23271
5710020	23271
5611822	23271
5667196	23271
5701363	23271
5701738	23271
5612067	23271
5726345	23271
5651242	23271
30358	29378
1080366	29378
7283608	29378
7322769	29378
7283364	29378
7312829	29378
7288801	29378
7283473	29378
7288639	29378
7479628	29378
9183693	23773
9180259	23773
9178727	23773
9184834	23773
9178821	23773
9180431	23773
13811740	13811410
13811900	13811410
13837351	13836841
13837009	13836841
13859307	13859043
13859512	13859043
13853947	13853808
13792183	13791389
13793330	13791389
13792842	13791389
13793127	13791389
13793504	13791389
13792579	13791389
13795489	13791389
13794417	13791389
13791910	13791389
13790912	13790712
13791250	13790712
13844518	13844212
13813283	13812607
13812296	13812607
13814336	13812607
13813591	13812607
13813042	13812607
13813898	13812607
13815030	13812607
13814041	13812607
13813765	13812607
13814184	13812607
13796779	13797142
13808981	13797142
13807636	13797142
13783259	13783038
13783421	13783038
13860281	13783038
13802634	13783038
13798814	13783038
13798491	13783038
13815449	13815152
15286249	13815152
13819207	13815152
13815342	13815152
13783816	13783581
13790133	13783581
13860548	13854649
13855100	13854649
13855230	13854649
13855377	13854649
13857676	13854649
13857486	13854649
13858392	13854649
13858270	13854649
13855627	13854649
13855828	13854649
13856320	13854649
13858833	13854649
13856110	13854649
13856574	13854649
13858604	13854649
13858481	13854649
13857159	13854649
13240839	13240514
13243991	13240514
13247445	13240514
13241057	13240514
13243780	13240514
13240971	13240514
13334307	13240514
13809769	13809207
13124855	13809207
13809920	13809207
6482401	13809207
6284225	13809207
13810615	13809207
13810818	13809207
13811340	13809207
13810323	13809207
13836371	5074774
5078289	5074774
5078025	5074774
5077661	5074774
5077863	5074774
13827426	5074774
5068461	5074774
5079474	5074774
5078894	5074774
5079074	5074774
5078147	5074774
5079180	5074774
5067928	5074774
5078623	5074774
5075602	5074774
5076237	5074774
5078450	5074774
13777764	5074774
6284573	5074774
5079309	5074774
5068080	5074774
5079638	5074774
13329641	32613
13329489	32613
13396054	32613
13244109	32613
13252973	32613
13370448	32613
13252853	32613
13841467	13841213
13841651	13841213
13843401	13841213
13841863	13841213
13843601	13841213
13781348	13780719
13781670	13780719
13840958	32823
13840719	32823
13837439	32823
13780449	32823
13844923	13844690
13845838	13844690
13845114	13844690
13845239	13844690
13795834	13794226
13796403	13794226
8005877	8005260
6017472	6016853
6017053	6016853
6009086	13873213
6016462	6016276
6016600	6016276
6016746	6016276
8004548	8001685
8004695	8001685
8004443	8001685
8004342	8001685
9221424	9190918
9272468	9190918
9310460	9190918
9312843	9190918
9338361	9190918
9359631	9190918
9364086	9190918
9402704	9190918
9407043	9190918
9407541	9190918
9408250	9190918
9424489	9190918
9433952	9190918
9448829	9190918
9455998	9190918
4522421	9190918
9469285	9190918
9476521	9190918
14778019	14778436
2719951	14778436
2720201	14778436
14779082	14778436
14779205	14778436
14779550	14778436
14815728	14778436
14822141	14778436
14835333	14778436
3208229	14778436
3247620	14778436
14852646	14778436
14876679	14778436
14913744	14778436
14914301	14778436
14918784	14778436
14929209	14778436
14929350	14778436
14953357	14778436
14960721	14778436
14997393	14778436
15048184	14778436
4528354	14778436
15048293	14778436
14541852	14541044
14543231	14541044
14543145	14541044
9946574	10378412
10034906	10378412
10050432	10378412
10057714	10378412
10179817	10378412
10223294	10378412
10334255	10378412
10504426	10378412
10684538	10378412
10697519	10378412
10698064	10378412
9754051	7846
9754541	7846
9756961	7846
9757944	7846
9762821	7846
9763784	7846
9764201	7846
9764900	7846
9767197	7846
9769636	7846
9771664	7846
9772330	7846
9605289	7846
9606009	7846
9773245	7846
9774167	7846
9774783	7846
9776261	7846
9634494	7846
9779124	7846
9786585	7846
9644820	7846
9793141	7846
9606527	7846
9796974	7846
9796809	7846
9607280	7846
9607630	7846
9802445	7846
9801102	7846
9753642	7846
9804230	7846
9752246	7846
9810364	7846
9815076	7846
9817536	7846
9824609	7846
9825413	7846
9828403	7846
9828600	7846
9831856	7846
9831962	7846
9833896	7846
9833997	7846
9843602	7846
9845401	7846
9846265	7846
9850457	7846
9851165	7846
9856671	7846
9857852	7846
9636339	7846
9860415	7846
9860506	7846
9861287	7846
9862845	7846
9864536	7846
9877856	7846
9836160	7846
9883452	7846
9752657	7846
9890749	7846
9609232	7846
9753498	7846
9609561	7846
9898892	7846
9899289	7846
9902954	7846
9903936	7846
9906449	7846
9609871	7846
9910374	7846
9918554	7846
9921673	7846
9930464	7846
9931267	7846
9936620	7846
9610255	7846
9939313	7846
9610405	7846
9610660	7846
9947127	7846
9950457	7846
9951274	7846
9960315	7846
9613191	7846
9962414	7846
9964411	7846
9969491	7846
9970088	7846
9614047	7846
9976119	7846
9614315	7846
9976429	7846
9976728	7846
9978889	7846
9990415	7846
9994943	7846
9996481	7846
9997212	7846
9997622	7846
10000007	7846
10000616	7846
10001058	7846
10001647	7846
10012377	7846
10012815	7846
10016954	7846
9615465	7846
10018021	7846
10019888	7846
10024362	7846
10027246	7846
10033225	7846
10033663	7846
10036266	7846
10040617	7846
10044682	7846
10046527	7846
10050712	7846
10052843	7846
10055730	7846
9615807	7846
10058411	7846
10059162	7846
9616922	7846
10065547	7846
9617696	7846
9617867	7846
10072708	7846
10074841	7846
9618957	7846
10075899	7846
10076778	7846
10080337	7846
9619168	7846
10086074	7846
10093396	7846
10099375	7846
10109662	7846
10112591	7846
10115082	7846
10117739	7846
10117511	7846
10118844	7846
10122128	7846
10122300	7846
9752519	7846
9679170	7846
10138369	7846
10138767	7846
10143725	7846
10146927	7846
10147262	7846
10147619	7846
10149436	7846
10150794	7846
10158756	7846
10162194	7846
10173895	7846
10182913	7846
10183157	7846
10184946	7846
10185148	7846
10190745	7846
10191001	7846
10199783	7846
9619824	7846
9620078	7846
9621359	7846
10209888	7846
9621545	7846
10212780	7846
10213429	7846
10219879	7846
9681351	7846
10221656	7846
10226993	7846
10227266	7846
9622049	7846
10231087	7846
10236842	7846
10238272	7846
10239761	7846
10240082	7846
10247044	7846
10247880	7846
10248876	7846
9623038	7846
10251779	7846
10253122	7846
9752795	7846
9753065	7846
10260706	7846
10262183	7846
10264219	7846
10266328	7846
10268299	7846
10270878	7846
10271525	7846
9622928	7846
9622302	7846
10278666	7846
10282920	7846
10284965	7846
9624168	7846
10289039	7846
10291730	7846
10291110	7846
10295819	7846
10299700	7846
10304383	7846
10310903	7846
10311823	7846
10314182	7846
10321754	7846
10322546	7846
10323999	7846
10326551	7846
9624980	7846
10328941	7846
10333165	7846
10335563	7846
10341955	7846
10344774	7846
10344922	7846
9625401	7846
9620794	7846
9621232	7846
10351625	7846
10352299	7846
10355142	7846
10361060	7846
10308066	7846
10361296	7846
10361390	7846
10361525	7846
9625789	7846
10362003	7846
10362319	7846
9626031	7846
10365399	7846
10367409	7846
10370381	7846
10380126	7846
10384496	7846
10385707	7846
10386071	7846
10386515	7846
10386618	7846
10389398	7846
10395390	7846
10396462	7846
10399299	7846
10402417	7846
10402824	7846
10404550	7846
9626238	7846
9626589	7846
9627017	7846
9636106	7846
10417682	7846
10418101	7846
10418735	7846
10425946	7846
10431625	7846
9753792	7846
10435716	7846
10438172	7846
10440580	7846
10457777	7846
10461169	7846
9627117	7846
10466918	7846
9627462	7846
10484739	7846
10490965	7846
10495167	7846
10495975	7846
10498699	7846
10502046	7846
10503452	7846
10509605	7846
10512982	7846
10513823	7846
10516692	7846
10235549	7846
10518349	7846
9628382	7846
10521470	7846
10522759	7846
10524973	7846
10525134	7846
10526534	7846
10529231	7846
10530959	7846
10532576	7846
10538154	7846
10540656	7846
10541229	7846
10543795	7846
9753348	7846
10560637	7846
9753204	7846
10563711	7846
10569179	7846
10575594	7846
10575787	7846
10576223	7846
9604981	7846
9629246	7846
10579676	7846
10584853	7846
10585077	7846
10585976	7846
10594043	7846
10597234	7846
10599354	7846
10604180	7846
10605088	7846
9676884	7846
10609325	7846
10609686	7846
10611541	7846
10612803	7846
10613505	7846
10614225	7846
10614363	7846
10616578	7846
10616670	7846
10616779	7846
10617904	7846
10618007	7846
10619492	7846
10626722	7846
10627349	7846
10635788	7846
10636874	7846
10639047	7846
10640968	7846
10641551	7846
10643727	7846
10656223	7846
10656488	7846
10659762	7846
10661216	7846
10665302	7846
10668666	7846
10676682	7846
10679998	7846
10680910	7846
10681060	7846
10681383	7846
10688975	7846
10688811	7846
10691600	7846
9752381	7846
10699752	7846
10702167	7846
10702615	7846
10703336	7846
10708797	7846
10709256	7846
10709529	7846
10710632	7846
10717461	7846
10717589	7846
10724372	7846
10725734	7846
10726031	7846
9629752	7846
10728998	7846
10733350	7846
10735564	7846
10737431	7846
9630641	7846
9632274	7846
9631129	7846
10741590	7846
10746346	7846
10752480	7846
10753061	7846
9752927	7846
10756641	7846
10757625	7846
10763725	7846
10763878	7846
10764296	7846
10766025	7846
10767020	7846
10768585	7846
10769782	7846
10771636	7846
10771990	7846
9638875	7846
10781236	7846
10783539	7846
10785695	7846
10786517	7846
9632518	7846
10791890	7846
10803193	7846
10461747	10461424
10226556	10461424
10462005	10461424
10636598	10757918
15109931	15109745
14877585	14939445
14940100	14939445
14769160	15004501
14824556	15004501
14838539	15004501
14677485	15004501
9193282	9428967
9269972	9428967
15009192	9428967
9337406	9428967
9420689	9428967
14956921	14956661
14883206	15046900
15047167	15046900
7555863	15046900
14881303	15046900
14592610	15046900
14997012	15046900
14591635	15046900
15112565	15046900
14723079	19613
14619225	19613
5263850	19613
14622893	19613
14580752	19613
14840755	19613
15110096	19613
14939900	19613
14580897	19613
14899530	19613
14899152	19613
14586258	19613
14583228	19613
5432736	19613
14738892	19613
15093735	19613
14616939	20090
14584260	20090
15037339	20090
14584390	20090
14793812	20090
15032661	20090
14710024	20090
14834714	20090
14738752	20090
14873056	20090
21265	20090
14875077	20090
14908683	20090
14590975	20090
14724436	20090
14919272	20090
14925198	20090
14934031	20090
15110307	20090
14890659	20090
15029646	20090
15110796	20090
21734	20090
14582870	20090
15032376	20090
14691822	20090
14584658	20090
14584502	20090
15003797	20090
15112086	20090
14814616	15110956
14689493	15110956
2706586	3009633
3603958	3009633
2897692	3149951
3069213	3149951
3069567	3149951
4157703	3338648
4237654	3338648
4254205	3338648
9308572	9281777
9201998	9287968
